Postal District,Floor Level,Floor Area (SQM),25th Percentile ($ PSM),Median ($PSM),75th Percentile ($PSM),Reference Period
22,Level 4 & Above,>30 - 100,202.06,210.48,266.79,2022Q3
22,B1 & Below,30 & Below,240.10,334.75,384.32,2022Q4
22,B1 & Below,>30 - 100,135.56,148.86,307.26,2022Q4
22,B1 & Below,>100 - 300,147.34,183.59,227.81,2022Q4
22,Level 1,30 & Below,166.67,204.17,334.00,2022Q4
22,Level 1,>30 - 100,89.94,147.02,292.21,2022Q4
22,Level 1,>100 - 300,37.25,134.94,234.81,2022Q4
22,Level 2 & 3,30 & Below,232.11,300.00,394.44,2022Q4
22,Level 2 & 3,>30 - 100,98.58,142.85,223.78,2022Q4
22,Level 2 & 3,>100 - 300,111.01,153.20,208.79,2022Q4
22,Level 4 & Above,>30 - 100,62.52,120.00,122.20,2022Q4
22,Level 4 & Above,>100 - 300,78.93,168.80,208.92,2022Q4
22,B1 & Below,>30 - 100,290.43,313.15,375.65,2023Q1
22,B1 & Below,>100 - 300,203.30,252.27,302.41,2023Q1
22,B1 & Below,>300,53.66,95.87,123.86,2023Q1
22,Level 1,30 & Below,203.65,287.30,519.74,2023Q1
22,Level 1,>30 - 100,150.00,346.40,471.56,2023Q1
22,Level 1,>100 - 300,216.82,246.38,288.83,2023Q1
22,Level 1,>300,48.54,70.17,142.96,2023Q1
22,Level 2 & 3,30 & Below,208.32,272.41,315.01,2023Q1
22,Level 2 & 3,>30 - 100,129.73,233.19,310.13,2023Q1
22,Level 2 & 3,>100 - 300,210.26,249.08,313.77,2023Q1
22,B1 & Below,30 & Below,323.39,336.89,451.05,2023Q2
22,B1 & Below,>30 - 100,248.80,312.19,353.37,2023Q2
22,B1 & Below,>100 - 300,180.82,208.55,233.94,2023Q2
22,Level 1,30 & Below,243.57,411.00,520.95,2023Q2
22,Level 1,>30 - 100,183.57,278.62,351.00,2023Q2
22,Level 1,>100 - 300,113.25,188.45,241.80,2023Q2
22,Level 1,>300,97.22,140.10,170.94,2023Q2
22,Level 2 & 3,30 & Below,355.24,358.17,387.50,2023Q2
22,Level 2 & 3,>30 - 100,178.35,239.00,340.84,2023Q2
22,Level 2 & 3,>100 - 300,123.01,145.76,182.50,2023Q2
22,Level 2 & 3,>300,138.60,177.74,187.15,2023Q2
22,Level 4 & Above,>100 - 300,178.56,194.04,200.71,2023Q2
22,B1 & Below,30 & Below,150.71,310.34,369.92,2023Q3
22,B1 & Below,>30 - 100,207.41,286.08,367.90,2023Q3
22,B1 & Below,>100 - 300,223.66,238.14,250.73,2023Q3
22,Level 1,30 & Below,348.20,378.18,421.89,2023Q3
22,Level 1,>30 - 100,297.24,338.36,424.75,2023Q3
22,Level 1,>100 - 300,164.94,193.59,270.54,2023Q3
22,Level 2 & 3,30 & Below,271.61,288.68,354.23,2023Q3
22,Level 2 & 3,>30 - 100,148.33,261.58,279.22,2023Q3
22,Level 2 & 3,>100 - 300,148.81,166.61,192.25,2023Q3
22,B1 & Below,30 & Below,220.34,406.96,645.64,2023Q4
22,B1 & Below,>30 - 100,176.38,179.34,221.25,2023Q4
22,B1 & Below,>300,13.26,13.42,67.99,2023Q4
22,Level 1,30 & Below,267.05,286.87,300.00,2023Q4
22,Level 1,>30 - 100,130.54,171.05,334.47,2023Q4
22,Level 1,>100 - 300,143.93,216.29,262.43,2023Q4
22,Level 1,>300,23.05,26.90,26.90,2023Q4
22,Level 2 & 3,30 & Below,274.48,277.24,314.42,2023Q4
22,Level 2 & 3,>30 - 100,107.63,201.73,254.77,2023Q4
22,Level 2 & 3,>100 - 300,168.97,189.45,281.65,2023Q4
22,Level 4 & Above,>30 - 100,183.55,194.43,216.74,2023Q4
22,Level 4 & Above,>300,109.08,147.12,149.01,2023Q4
22,B1 & Below,>100 - 300,199.36,203.35,208.65,2024Q1
22,Level 1,>30 - 100,112.50,188.85,305.70,2024Q1
22,Level 1,>100 - 300,98.49,131.90,217.19,2024Q1
22,Level 2 & 3,30 & Below,260.15,318.44,351.48,2024Q1
22,Level 2 & 3,>30 - 100,146.98,206.49,243.25,2024Q1
22,Level 2 & 3,>100 - 300,179.13,270.51,270.93,2024Q1
22,B1 & Below,30 & Below,307.56,332.60,414.30,2024Q2
22,B1 & Below,>30 - 100,280.80,308.83,328.37,2024Q2
22,B1 & Below,>100 - 300,223.31,260.91,265.49,2024Q2
22,B1 & Below,>300,175.03,197.04,215.66,2024Q2
22,Level 1,>30 - 100,169.21,277.15,326.25,2024Q2
22,Level 1,>100 - 300,144.73,189.15,251.32,2024Q2
22,Level 1,>300,88.10,133.64,133.66,2024Q2
22,Level 2 & 3,30 & Below,190.99,337.53,362.60,2024Q2
22,Level 2 & 3,>30 - 100,180.60,254.17,363.10,2024Q2
22,Level 2 & 3,>100 - 300,164.23,191.81,220.33,2024Q2
22,Level 2 & 3,>300,136.64,136.86,145.85,2024Q2
22,Level 4 & Above,>30 - 100,151.67,157.08,188.12,2024Q2
22,B1 & Below,30 & Below,337.37,423.54,641.95,2024Q3
22,B1 & Below,>30 - 100,216.09,247.66,323.30,2024Q3
22,B1 & Below,>100 - 300,174.08,189.38,207.57,2024Q3
22,Level 1,30 & Below,421.09,465.59,634.80,2024Q3
22,Level 1,>30 - 100,116.07,219.46,387.55,2024Q3
22,Level 1,>100 - 300,113.18,126.25,286.03,2024Q3
22,Level 1,>300,63.04,67.90,142.49,2024Q3
22,Level 2 & 3,30 & Below,180.69,237.55,298.44,2024Q3
22,Level 2 & 3,>30 - 100,183.49,218.28,298.33,2024Q3
22,Level 2 & 3,>100 - 300,168.07,183.38,194.24,2024Q3
22,Level 2 & 3,>300,119.26,155.36,174.08,2024Q3
22,Level 4 & Above,>30 - 100,149.45,151.54,272.74,2024Q3
22,B1 & Below,30 & Below,333.79,398.04,549.01,2024Q4
22,B1 & Below,>30 - 100,305.10,410.81,501.10,2024Q4
22,Level 1,>30 - 100,132.88,214.25,307.15,2024Q4
22,Level 1,>100 - 300,192.14,227.85,267.87,2024Q4
22,Level 2 & 3,30 & Below,242.11,249.73,441.14,2024Q4
22,Level 2 & 3,>30 - 100,100.00,214.91,269.49,2024Q4
22,Level 2 & 3,>100 - 300,193.93,219.68,249.70,2024Q4
22,Level 2 & 3,>300,157.75,216.47,265.44,2024Q4
22,Level 4 & Above,>30 - 100,105.99,138.80,196.48,2024Q4
22,B1 & Below,>30 - 100,355.55,395.44,434.13,2025Q1
22,B1 & Below,>100 - 300,256.93,293.94,334.82,2025Q1
22,Level 1,30 & Below,335.95,457.40,606.78,2025Q1
22,Level 1,>30 - 100,154.38,245.99,369.90,2025Q1
22,Level 1,>100 - 300,224.12,228.58,238.21,2025Q1
22,Level 2 & 3,30 & Below,326.47,378.96,418.20,2025Q1
22,Level 2 & 3,>30 - 100,170.48,211.40,269.43,2025Q1
22,Level 2 & 3,>100 - 300,179.41,220.82,263.81,2025Q1
22,Level 4 & Above,>30 - 100,168.23,178.56,180.45,2025Q1
22,B1 & Below,>30 - 100,292.45,346.48,442.63,2025Q2
22,B1 & Below,>100 - 300,195.86,250.23,260.13,2025Q2
22,B1 & Below,>300,106.97,116.66,152.04,2025Q2
22,Level 1,30 & Below,457.75,560.33,626.36,2025Q2
22,Level 1,>30 - 100,234.64,265.48,372.26,2025Q2
22,Level 1,>100 - 300,181.29,214.19,245.76,2025Q2
22,Level 2 & 3,30 & Below,390.46,405.63,416.63,2025Q2
22,Level 2 & 3,>30 - 100,132.70,215.47,320.73,2025Q2
22,Level 2 & 3,>100 - 300,198.46,229.76,256.07,2025Q2
22,Level 2 & 3,>300,102.48,153.31,167.49,2025Q2
22,Level 4 & Above,>30 - 100,224.12,232.73,237.54,2025Q2
23,B1 & Below,30 & Below,406.70,426.89,601.23,2021Q1
23,B1 & Below,>30 - 100,199.35,216.29,290.46,2021Q1
23,Level 1,30 & Below,261.07,349.89,367.56,2021Q1
23,Level 1,>30 - 100,157.37,205.62,284.56,2021Q1
23,Level 2 & 3,30 & Below,110.43,116.32,172.44,2021Q1
23,Level 2 & 3,>30 - 100,135.75,218.40,253.40,2021Q1
23,B1 & Below,30 & Below,263.00,334.88,406.58,2021Q2
23,B1 & Below,>30 - 100,187.66,194.46,251.55,2021Q2
23,B1 & Below,>100 - 300,234.25,259.51,286.03,2021Q2
23,Level 1,30 & Below,199.13,230.94,249.12,2021Q2
23,Level 1,>30 - 100,150.68,183.94,244.75,2021Q2
23,Level 1,>100 - 300,92.42,113.06,148.04,2021Q2
23,Level 2 & 3,30 & Below,196.48,276.83,407.24,2021Q2
23,Level 2 & 3,>30 - 100,170.13,233.52,294.45,2021Q2
23,Level 4 & Above,>30 - 100,146.64,147.30,156.11,2021Q2
23,B1 & Below,30 & Below,212.10,244.06,291.35,2021Q3
23,B1 & Below,>30 - 100,269.09,279.87,286.63,2021Q3
23,Level 1,30 & Below,94.19,107.62,190.57,2021Q3
23,Level 1,>30 - 100,174.01,198.12,242.69,2021Q3
23,Level 1,>100 - 300,79.21,91.48,133.44,2021Q3
23,Level 2 & 3,>30 - 100,79.14,154.43,167.85,2021Q3
23,Level 2 & 3,>100 - 300,136.47,160.01,167.21,2021Q3
23,B1 & Below,30 & Below,352.78,373.97,443.82,2021Q4
23,Level 1,30 & Below,130.98,201.82,226.06,2021Q4
23,Level 1,>30 - 100,177.61,217.28,243.18,2021Q4
23,Level 1,>100 - 300,133.90,196.48,220.25,2021Q4
23,Level 2 & 3,>30 - 100,142.29,186.40,199.63,2021Q4
23,Level 2 & 3,>100 - 300,116.58,172.95,173.47,2021Q4
23,Level 4 & Above,>30 - 100,119.22,145.55,156.85,2021Q4
23,B1 & Below,30 & Below,295.65,337.51,403.28,2022Q1
23,B1 & Below,>30 - 100,238.47,282.73,317.35,2022Q1
23,Level 1,30 & Below,192.95,210.95,325.14,2022Q1
23,Level 1,>30 - 100,117.38,181.25,271.26,2022Q1
23,Level 2 & 3,30 & Below,138.50,222.23,282.74,2022Q1
23,Level 2 & 3,>30 - 100,235.39,269.13,302.97,2022Q1
23,Level 2 & 3,>100 - 300,79.13,203.35,206.33,2022Q1
23,B1 & Below,30 & Below,346.77,588.14,654.25,2022Q2
23,B1 & Below,>30 - 100,229.24,267.43,319.39,2022Q2
23,Level 1,30 & Below,264.35,284.48,330.70,2022Q2
23,Level 1,>30 - 100,122.44,201.37,243.95,2022Q2
23,Level 1,>100 - 300,125.12,134.10,205.59,2022Q2
23,Level 2 & 3,30 & Below,224.74,228.48,428.57,2022Q2
23,Level 2 & 3,>30 - 100,125.16,191.61,212.59,2022Q2
23,Level 2 & 3,>100 - 300,182.86,199.49,218.48,2022Q2
23,B1 & Below,30 & Below,241.98,472.08,511.09,2022Q3
23,B1 & Below,>30 - 100,162.93,279.89,357.03,2022Q3
23,Level 1,30 & Below,108.03,153.28,297.73,2022Q3
23,Level 1,>30 - 100,208.27,222.87,264.82,2022Q3
23,Level 1,>100 - 300,145.30,209.64,248.58,2022Q3
23,Level 2 & 3,30 & Below,104.24,161.96,324.37,2022Q3
23,Level 2 & 3,>30 - 100,114.30,185.64,264.70,2022Q3
23,Level 2 & 3,>100 - 300,114.50,140.94,151.24,2022Q3
23,Level 2 & 3,>300,53.42,86.82,126.29,2022Q3
23,Level 4 & Above,>30 - 100,168.10,185.51,216.56,2022Q3
23,B1 & Below,30 & Below,315.01,379.32,532.26,2022Q4
23,B1 & Below,>30 - 100,242.99,277.54,350.32,2022Q4
23,B1 & Below,>100 - 300,142.91,181.94,223.72,2022Q4
23,Level 1,30 & Below,155.53,219.62,311.75,2022Q4
23,Level 1,>30 - 100,113.21,179.31,268.60,2022Q4
23,Level 1,>100 - 300,27.31,96.78,142.04,2022Q4
23,Level 1,>300,38.24,55.44,76.06,2022Q4
23,Level 2 & 3,>30 - 100,162.98,230.34,256.40,2022Q4
23,B1 & Below,30 & Below,433.78,496.15,557.09,2023Q1
23,B1 & Below,>30 - 100,275.66,285.23,285.73,2023Q1
23,Level 1,>30 - 100,150.14,195.50,240.80,2023Q1
23,Level 1,>100 - 300,94.15,104.81,118.18,2023Q1
23,Level 2 & 3,>30 - 100,205.30,247.58,253.89,2023Q1
23,B1 & Below,30 & Below,292.18,344.00,463.86,2023Q2
23,B1 & Below,>30 - 100,198.06,249.39,287.25,2023Q2
23,Level 1,30 & Below,116.35,294.16,341.72,2023Q2
23,Level 1,>30 - 100,120.85,241.79,279.12,2023Q2
23,Level 1,>100 - 300,116.15,173.69,222.70,2023Q2
23,Level 2 & 3,>30 - 100,261.08,264.58,331.70,2023Q2
23,Level 2 & 3,>100 - 300,198.23,200.67,223.34,2023Q2
23,Level 4 & Above,>30 - 100,235.95,266.33,269.11,2023Q2
23,B1 & Below,30 & Below,332.14,373.71,543.27,2023Q3
23,B1 & Below,>30 - 100,183.75,274.68,297.47,2023Q3
23,Level 1,30 & Below,208.51,296.60,427.94,2023Q3
23,Level 1,>30 - 100,140.61,161.46,210.39,2023Q3
23,Level 1,>100 - 300,99.34,113.64,140.44,2023Q3
23,Level 2 & 3,30 & Below,267.86,319.77,391.40,2023Q3
23,Level 2 & 3,>30 - 100,169.23,267.45,272.89,2023Q3
23,Level 2 & 3,>100 - 300,104.50,161.89,178.71,2023Q3
23,Level 2 & 3,>300,90.48,140.52,180.40,2023Q3
23,Level 4 & Above,>30 - 100,186.79,210.64,217.65,2023Q3
23,B1 & Below,30 & Below,344.55,404.20,404.71,2023Q4
23,B1 & Below,>30 - 100,258.54,342.32,357.21,2023Q4
23,Level 1,30 & Below,183.48,308.40,343.80,2023Q4
23,Level 1,>30 - 100,162.64,225.98,307.02,2023Q4
23,Level 2 & 3,30 & Below,239.75,255.93,325.92,2023Q4
23,Level 2 & 3,>30 - 100,197.04,197.77,198.85,2023Q4
23,B1 & Below,>30 - 100,256.14,260.89,336.00,2024Q1
23,B1 & Below,>100 - 300,213.85,245.45,269.37,2024Q1
23,Level 1,30 & Below,153.76,173.54,217.01,2024Q1
23,Level 1,>30 - 100,177.85,227.23,351.91,2024Q1
23,Level 2 & 3,>30 - 100,225.05,271.84,300.74,2024Q1
23,Level 2 & 3,>100 - 300,185.89,188.59,196.12,2024Q1
23,B1 & Below,30 & Below,297.47,365.50,692.47,2024Q2
23,B1 & Below,>30 - 100,184.07,313.69,333.34,2024Q2
23,Level 1,30 & Below,116.44,143.38,211.74,2024Q2
23,Level 1,>30 - 100,173.11,225.05,268.03,2024Q2
23,Level 1,>100 - 300,94.33,123.84,200.61,2024Q2
23,Level 2 & 3,>30 - 100,210.30,265.15,282.78,2024Q2
23,Level 2 & 3,>100 - 300,160.20,198.34,211.78,2024Q2
23,B1 & Below,30 & Below,411.65,457.25,593.92,2024Q3
23,B1 & Below,>30 - 100,158.50,258.38,344.96,2024Q3
23,B1 & Below,>100 - 300,171.70,208.79,237.05,2024Q3
23,Level 1,30 & Below,171.16,217.09,306.33,2024Q3
23,Level 1,>30 - 100,149.09,185.13,223.07,2024Q3
23,Level 1,>100 - 300,120.47,182.90,192.25,2024Q3
23,Level 2 & 3,30 & Below,186.20,303.10,347.70,2024Q3
23,B1 & Below,30 & Below,337.30,359.60,381.36,2024Q4
23,B1 & Below,>30 - 100,261.97,323.65,329.04,2024Q4
23,B1 & Below,>100 - 300,202.80,203.38,215.67,2024Q4
23,Level 1,30 & Below,180.17,189.06,334.53,2024Q4
23,Level 1,>30 - 100,131.26,152.15,216.17,2024Q4
23,Level 1,>100 - 300,118.20,151.11,199.72,2024Q4
23,Level 2 & 3,30 & Below,231.76,260.44,297.95,2024Q4
23,B1 & Below,30 & Below,449.55,608.81,612.97,2025Q1
23,B1 & Below,>30 - 100,257.03,264.51,283.59,2025Q1
23,Level 1,30 & Below,207.45,220.95,239.61,2025Q1
23,Level 1,>30 - 100,168.76,258.16,283.22,2025Q1
23,Level 2 & 3,30 & Below,214.19,231.44,236.52,2025Q1
23,Level 2 & 3,>30 - 100,245.74,256.59,258.64,2025Q1
23,Level 2 & 3,>100 - 300,147.35,195.38,200.19,2025Q1
23,B1 & Below,30 & Below,283.17,487.65,638.13,2025Q2
23,B1 & Below,>30 - 100,236.59,289.23,340.88,2025Q2
23,Level 1,30 & Below,112.50,122.79,137.93,2025Q2
23,Level 1,>30 - 100,160.87,222.98,287.45,2025Q2
23,Level 1,>100 - 300,181.46,241.47,286.07,2025Q2
23,Level 2 & 3,>30 - 100,225.28,237.21,258.40,2025Q2
23,Level 2 & 3,>100 - 300,85.48,217.91,219.45,2025Q2
23,Level 2 & 3,>300,59.71,87.25,99.65,2025Q2
25,B1 & Below,>30 - 100,235.77,240.86,241.29,2021Q1
25,B1 & Below,>100 - 300,218.02,254.14,275.48,2021Q1
25,Level 1,>30 - 100,134.57,323.51,623.62,2021Q1
25,Level 2 & 3,>30 - 100,214.12,254.12,313.28,2021Q1
25,Level 2 & 3,>100 - 300,185.35,206.38,217.39,2021Q1
25,Level 1,>30 - 100,271.30,457.36,507.28,2021Q2
25,Level 4 & Above,>30 - 100,204.02,208.10,209.37,2021Q2
25,Level 1,>30 - 100,99.15,115.27,320.54,2021Q3
25,Level 2 & 3,30 & Below,69.18,71.69,203.84,2021Q3
25,B1 & Below,30 & Below,390.23,431.95,481.51,2021Q4
25,B1 & Below,>100 - 300,198.56,199.11,210.57,2021Q4
25,Level 2 & 3,>30 - 100,178.41,244.71,280.16,2021Q4
25,Level 2 & 3,>100 - 300,167.26,223.61,259.95,2021Q4
25,Level 4 & Above,>30 - 100,177.50,196.19,223.36,2021Q4
25,Level 1,30 & Below,197.42,288.46,438.78,2022Q1
25,Level 2 & 3,>30 - 100,225.86,245.30,258.34,2022Q1
25,Level 2 & 3,>30 - 100,186.55,242.71,250.00,2022Q2
25,Level 2 & 3,>100 - 300,201.34,216.94,232.94,2022Q2
25,Level 4 & Above,>30 - 100,212.19,217.38,226.53,2022Q2
25,B1 & Below,30 & Below,346.46,402.59,429.44,2022Q3
25,Level 1,>100 - 300,156.08,230.42,318.66,2022Q3
25,Level 2 & 3,30 & Below,407.14,423.29,552.89,2022Q3
25,Level 4 & Above,>30 - 100,219.12,219.83,242.18,2022Q3
25,Level 1,30 & Below,136.10,158.98,237.39,2022Q4
25,Level 1,>30 - 100,99.80,120.59,211.09,2022Q4
25,Level 1,>100 - 300,171.32,203.24,272.60,2022Q4
25,Level 2 & 3,>30 - 100,168.05,188.11,220.51,2022Q4
25,Level 2 & 3,>100 - 300,101.95,264.31,266.95,2022Q4
25,Level 4 & Above,>100 - 300,158.89,189.14,189.39,2022Q4
25,Level 2 & 3,>30 - 100,203.21,245.76,299.40,2023Q1
25,Level 4 & Above,>30 - 100,190.89,193.51,208.49,2023Q1
25,B1 & Below,30 & Below,387.08,454.88,484.35,2023Q2
25,B1 & Below,>30 - 100,203.90,315.60,418.78,2023Q2
25,B1 & Below,>100 - 300,157.30,160.97,219.91,2023Q2
25,Level 1,>30 - 100,373.37,416.99,462.78,2023Q2
25,Level 2 & 3,>100 - 300,213.01,238.25,266.15,2023Q2
25,B1 & Below,30 & Below,387.08,493.41,509.50,2023Q3
25,B1 & Below,>30 - 100,216.80,233.39,277.78,2023Q3
25,B1 & Below,>100 - 300,185.92,189.49,204.96,2023Q3
25,Level 1,30 & Below,123.00,166.00,226.94,2023Q3
25,Level 1,>30 - 100,176.98,193.59,199.65,2023Q3
25,Level 1,>100 - 300,154.49,164.82,264.57,2023Q3
25,Level 2 & 3,>30 - 100,236.45,269.63,358.59,2023Q3
25,B1 & Below,>30 - 100,172.28,221.13,268.48,2023Q4
25,B1 & Below,>100 - 300,269.97,274.27,314.34,2023Q4
25,Level 1,>30 - 100,307.06,345.33,363.91,2023Q4
25,Level 2 & 3,>30 - 100,224.48,227.57,231.38,2023Q4
25,Level 2 & 3,>100 - 300,226.56,247.50,259.81,2023Q4
25,B1 & Below,30 & Below,244.98,432.76,453.58,2024Q1
25,B1 & Below,>100 - 300,262.02,275.50,275.80,2024Q1
25,Level 1,>30 - 100,102.57,165.89,194.24,2024Q1
25,Level 1,>100 - 300,152.79,191.77,284.53,2024Q1
25,Level 2 & 3,>100 - 300,167.88,179.03,201.06,2024Q1
25,Level 4 & Above,>30 - 100,239.29,256.05,266.38,2024Q1
25,B1 & Below,>30 - 100,277.96,318.02,414.97,2024Q2
25,B1 & Below,>100 - 300,248.97,283.53,347.45,2024Q2
25,Level 1,>30 - 100,124.38,376.09,593.46,2024Q2
25,Level 4 & Above,>30 - 100,220.15,228.49,246.69,2024Q2
25,Level 4 & Above,>100 - 300,178.95,266.90,411.82,2024Q2
25,Level 1,>30 - 100,132.58,273.71,521.86,2024Q3
25,Level 2 & 3,>30 - 100,307.98,315.05,326.46,2024Q3
25,Level 1,30 & Below,393.91,639.41,669.74,2024Q4
25,Level 2 & 3,>30 - 100,274.25,292.10,298.10,2024Q4
25,Level 2 & 3,>100 - 300,184.55,235.68,249.08,2024Q4
25,Level 2 & 3,>30 - 100,245.76,354.36,443.06,2025Q1
25,Level 2 & 3,>100 - 300,160.60,195.01,234.24,2025Q1
25,B1 & Below,30 & Below,432.00,504.59,510.82,2025Q2
25,B1 & Below,>30 - 100,349.79,422.12,456.87,2025Q2
25,Level 2 & 3,>30 - 100,296.85,317.96,321.82,2025Q2
25,Level 2 & 3,>100 - 300,179.57,199.65,208.06,2025Q2
25,Level 4 & Above,>30 - 100,244.17,244.65,245.02,2025Q2
26,Level 1,>30 - 100,58.52,62.73,66.92,2021Q1
26,Level 1,>30 - 100,38.71,42.43,65.03,2021Q2
26,Level 1,>30 - 100,62.44,65.22,70.21,2022Q2
26,Level 1,>100 - 300,77.32,85.71,98.94,2022Q4
26,Level 1,>30 - 100,69.12,69.57,73.00,2023Q1
26,Level 1,>30 - 100,139.68,174.99,186.81,2024Q2
26,Level 1,>30 - 100,154.11,191.83,209.78,2024Q3
26,Level 1,>100 - 300,68.93,70.01,119.30,2024Q3
26,Level 1,>30 - 100,71.63,71.84,71.93,2025Q2
27,B1 & Below,30 & Below,371.30,431.34,557.57,2021Q1
27,B1 & Below,>30 - 100,169.92,261.47,375.65,2021Q1
27,B1 & Below,>100 - 300,151.16,211.75,238.07,2021Q1
27,Level 1,30 & Below,56.35,57.69,74.68,2021Q1
27,Level 1,>30 - 100,127.82,206.27,355.24,2021Q1
27,Level 1,>100 - 300,204.85,275.13,294.80,2021Q1
27,Level 2 & 3,30 & Below,124.78,176.66,213.69,2021Q1
27,Level 2 & 3,>30 - 100,142.28,224.18,273.05,2021Q1
27,Level 2 & 3,>100 - 300,95.41,117.31,151.99,2021Q1
27,B1 & Below,30 & Below,322.84,430.19,462.67,2021Q2
27,B1 & Below,>30 - 100,149.53,207.65,316.45,2021Q2
27,B1 & Below,>100 - 300,201.31,216.64,230.92,2021Q2
27,Level 1,30 & Below,75.09,111.22,185.69,2021Q2
27,Level 1,>30 - 100,134.32,172.30,202.09,2021Q2
27,Level 1,>100 - 300,172.63,219.60,282.32,2021Q2
27,Level 2 & 3,30 & Below,104.70,201.49,263.20,2021Q2
27,Level 2 & 3,>30 - 100,105.26,144.26,181.82,2021Q2
27,Level 2 & 3,>100 - 300,124.78,156.73,189.76,2021Q2
27,B1 & Below,30 & Below,287.90,427.24,521.48,2021Q3
27,B1 & Below,>30 - 100,139.79,199.00,241.02,2021Q3
27,Level 1,30 & Below,96.39,145.90,173.30,2021Q3
27,Level 1,>30 - 100,104.74,123.64,204.49,2021Q3
27,Level 1,>100 - 300,174.56,225.33,255.98,2021Q3
27,Level 2 & 3,30 & Below,89.32,100.00,153.37,2021Q3
27,Level 2 & 3,>30 - 100,106.69,120.20,165.73,2021Q3
27,Level 2 & 3,>100 - 300,78.50,113.65,150.57,2021Q3
27,B1 & Below,30 & Below,289.83,385.15,469.61,2021Q4
27,B1 & Below,>30 - 100,173.96,286.58,358.65,2021Q4
27,B1 & Below,>100 - 300,153.14,172.87,224.46,2021Q4
27,Level 1,30 & Below,131.94,184.23,340.63,2021Q4
27,Level 1,>30 - 100,123.13,231.70,347.82,2021Q4
27,Level 1,>100 - 300,137.96,168.84,191.04,2021Q4
27,Level 2 & 3,30 & Below,105.56,108.70,114.29,2021Q4
27,Level 2 & 3,>30 - 100,149.84,187.16,351.83,2021Q4
27,Level 2 & 3,>100 - 300,119.68,139.69,185.65,2021Q4
27,B1 & Below,30 & Below,325.07,371.09,465.57,2022Q1
27,B1 & Below,>30 - 100,297.35,308.66,316.21,2022Q1
27,B1 & Below,>100 - 300,187.18,212.83,242.24,2022Q1
27,Level 1,30 & Below,79.31,106.52,139.39,2022Q1
27,Level 1,>30 - 100,105.16,144.31,176.21,2022Q1
27,Level 1,>100 - 300,223.63,273.27,302.53,2022Q1
27,Level 2 & 3,30 & Below,130.14,148.15,327.00,2022Q1
27,Level 2 & 3,>30 - 100,83.56,115.05,160.99,2022Q1
27,Level 2 & 3,>100 - 300,145.44,174.28,175.99,2022Q1
27,B1 & Below,30 & Below,389.86,431.35,468.51,2022Q2
27,B1 & Below,>30 - 100,148.77,181.96,279.55,2022Q2
27,Level 1,30 & Below,117.71,135.22,166.07,2022Q2
27,Level 1,>30 - 100,121.22,146.51,264.24,2022Q2
27,Level 1,>100 - 300,86.15,110.25,142.40,2022Q2
27,Level 2 & 3,>30 - 100,138.64,145.00,212.45,2022Q2
27,B1 & Below,30 & Below,378.53,439.98,553.32,2022Q3
27,B1 & Below,>30 - 100,154.40,222.17,303.49,2022Q3
27,Level 1,30 & Below,127.43,153.85,176.97,2022Q3
27,Level 1,>30 - 100,111.38,151.35,186.59,2022Q3
27,Level 1,>100 - 300,67.53,95.35,134.98,2022Q3
27,Level 2 & 3,30 & Below,103.13,122.92,194.87,2022Q3
27,Level 2 & 3,>30 - 100,96.10,128.01,136.19,2022Q3
27,Level 2 & 3,>100 - 300,141.76,155.05,164.95,2022Q3
27,B1 & Below,30 & Below,347.79,411.37,590.41,2022Q4
27,B1 & Below,>30 - 100,254.36,302.63,434.58,2022Q4
27,B1 & Below,>100 - 300,158.36,223.22,244.63,2022Q4
27,B1 & Below,>300,54.53,88.29,150.67,2022Q4
27,Level 1,30 & Below,93.45,140.00,315.42,2022Q4
27,Level 1,>30 - 100,139.85,172.21,431.67,2022Q4
27,Level 1,>100 - 300,45.46,100.61,165.80,2022Q4
27,Level 2 & 3,>30 - 100,88.92,126.79,177.19,2022Q4
27,Level 2 & 3,>100 - 300,135.45,157.86,186.36,2022Q4
27,B1 & Below,30 & Below,441.08,514.71,599.89,2023Q1
27,B1 & Below,>30 - 100,170.08,283.59,399.14,2023Q1
27,B1 & Below,>100 - 300,60.82,67.81,176.98,2023Q1
27,Level 1,30 & Below,121.92,162.22,257.86,2023Q1
27,Level 1,>30 - 100,144.90,156.14,204.33,2023Q1
27,Level 1,>100 - 300,206.85,259.52,288.29,2023Q1
27,Level 2 & 3,>30 - 100,127.29,156.28,199.46,2023Q1
27,Level 2 & 3,>100 - 300,93.12,163.97,172.39,2023Q1
27,B1 & Below,30 & Below,421.00,585.65,598.46,2023Q2
27,B1 & Below,>30 - 100,245.46,302.18,366.96,2023Q2
27,B1 & Below,>100 - 300,236.72,249.05,495.19,2023Q2
27,Level 1,30 & Below,146.76,171.60,243.47,2023Q2
27,Level 1,>30 - 100,166.65,253.46,276.19,2023Q2
27,Level 1,>100 - 300,135.60,155.73,156.46,2023Q2
27,Level 2 & 3,30 & Below,207.69,230.77,244.74,2023Q2
27,Level 2 & 3,>30 - 100,136.83,187.78,242.95,2023Q2
27,B1 & Below,30 & Below,372.94,459.15,518.02,2023Q3
27,B1 & Below,>30 - 100,220.18,262.15,304.96,2023Q3
27,Level 1,30 & Below,114.31,160.26,191.44,2023Q3
27,Level 1,>30 - 100,125.33,165.28,341.71,2023Q3
27,Level 2 & 3,30 & Below,119.35,140.37,145.00,2023Q3
